Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune
1.0059449946085341,0.6439207189644287,1.304889785705609,0.14548419064312887,4.09738793628874,8.559202145648365,7.215480162981015,30.02304475823911
1.2011265227775638,0.6622919254219842,0.841074724885985,1.1345879731890958,5.186211668146622,3.1401755959302244,8.748758028016333,15.240997911002776
1.1295109174028133,0.6550467438634524,0.6741498960952954,0.13885247340457127,3.10099780310918,8.251057430051262,1.1534139268502954,1.6795971005503094
1.0500122939356438,1.7165795676517315,0.3733870522842153,0.511181339451694,0.9434589099557689,6.480357625176892,4.739836076303689,28.981972176473395
1.0744666688671862,0.638113940235391,1.459216285753282,0.28867427925355765,3.486585117170277,0.5141695674478802,7.568665041956093,28.813191197056437
1.0063748516027882,1.786528088671246,0.7383121849441252,1.966126085154716,6.295812567308803,9.366519509314283,13.67224452780346,28.27090547210652
0.9912065814957305,1.5064209535426463,0.5982494480742668,1.2583258102320192,2.6064032027590867,0.8199381158879422,20.694873516606368,25.71612411634478
0.9807409568122728,1.7141114356707023,0.5918060528584888,0.7874195415092307,2.082151263620289,1.0003803977945223,4.926362820833018,5.80682337422031
0.9582974107501295,1.4365981038255935,0.8782784446440703,2.602243521394228,0.578227030088974,7.490668350426422,11.58643522133463,12.056078502222856
1.2867535458062491,1.2619194811016148,2.1002652243063014,0.21870486924533758,5.734663789677579,2.684391092699526,8.394289436003305,15.00004009273838
1.1526670636944043,0.6953296933478186,1.9234231938071058,0.25584382344999596,3.5632261683165742,0.4329610611498773,7.455889500973221,28.81797111894406
1.1461293995953268,1.3836336045881623,1.0807456942804912,0.9132036505285004,1.6423491862695287,9.502478569823456,1.9857658472177753,1.0650287691696019
1.025496842912731,1.010486758712999,0.5997028745236154,2.4405677680299864,0.7659322918637691,7.435666366433448,11.510686394978597,11.976003025594215
1.094247579869759,0.6653493881986162,1.7544234061329298,0.13534970422471654,2.0043429460649227,1.3018432882237756,13.69701703847861,27.492531644356337
1.1084764121687414,0.6863392851389918,0.4190320530244715,1.5577378942809834,0.7703602578560296,4.301162718124302,3.7699248446496383,11.756109909042541
0.9766323733563732,0.6578335917165308,0.373778053188013,0.10131206372752859,0.4645019991453437,0.45998611587125393,13.23260737638542,27.671844973466616
1.2854318722141347,1.1686383565358762,1.0044895211653853,0.1575303567324738,0.4724166616808302,1.2393818734582205,6.275663055322441,6.987975348934427
0.9429560174204409,0.7885203757448384,1.3429792141352879,0.17917991011731013,5.22336322793326,1.3590903125553406,16.887240631190313,20.702716653590002
1.018040027996562,0.9401301834603742,0.5380123470939208,0.2338884012793911,4.099538735932401,5.364674642416918,2.0952512910632506,3.3418863448402454
1.0053730180977982,0.8090632779930111,1.7849201596313324,0.2873693951644821,4.037432922189889,2.262007713907801,13.574100012783553,9.819413889045206
1.052164931476231,0.6356055626403869,0.3652833086240064,1.4098059749190575,2.7296641602849148,5.204784724916602,16.403961939029596,18.916797682464424
1.0132198000481074,0.6867408253170592,0.36751932563511663,0.5017275465722756,3.5267053288160266,0.406147587634111,16.94994317595565,21.17710048393027
1.0444674062311956,1.3975086838726567,0.4342781727388109,2.632778566047592,3.1409625908291257,8.235436857049587,13.159112273204611,13.813125870350358
1.124815043253334,0.64332621576131,0.46607936076353995,2.6905017113782828,3.015149624248426,1.3010405857077447,20.556661522864296,25.84500444934582
0.9848645217934513,0.9695219573813935,0.5848143630943965,0.16476663957429594,1.3002406695289077,6.338774907530287,4.566637443563342,29.05046575077975
0.9749496270437399,1.146639071538005,2.161183498432168,0.6061871071291498,2.934301576770774,10.600264738967725,4.3161783128657305,1.9916730141470107
1.2360767173105833,0.6396402846447071,0.6798023657949598,0.27340192445906375,6.234178758590407,5.694956686151192,20.154966307122336,23.590068679683572
1.1138148707433415,1.628403643080993,1.9322837691245265,0.25176773287277415,6.222233704459202,3.1635615346559605,1.768283615903085,30.058642714626338
1.0179705776922876,0.6612949086416914,0.513603654697095,2.478073576784356,3.652403976411639,6.350450471903471,5.52099077910004,30.44084681484284
1.054798988598293,0.8894541520414884,1.260455438063859,1.9155718017176626,5.24370060913344,0.6297530569601594,6.8405486938821625,13.935121922851097
1.195739258188294,0.6941403553477481,0.5481077017059607,0.4748749085053536,3.5207830833412688,2.9214849121470037,19.302083253426026,23.49436919257053
1.1055179041889243,1.5524032416645102,0.45934750042531797,1.3126313142125077,4.423056280670139,6.937532067248464,7.861711027317029,4.80591559427522
0.9495966477151898,1.2002025289172638,1.777672949384642,1.8389870802014654,2.4150703454020968,2.0548836288782457,8.695756997493206,28.758053392574197
1.1753964849370597,0.7924047963684631,1.7848654437333393,0.7006972910358044,3.024794540288191,7.647293442021768,15.348669094082627,16.801518062225497
0.951960952934936,1.4455344198044817,1.8715800805670315,0.812009659305291,3.086435860583897,10.561605894581609,4.3900829771847905,2.045672358924257
1.1345604623985628,1.246666531293812,0.49303133594449156,1.4771581270264333,2.6756436003206043,0.8918740867738761,20.67360551621622,25.736752497622515
0.9581512235257832,1.4969995151937048,0.6330151722913068,0.278067478308821,3.2303694900818933,10.420145589517942,9.253939969178656,29.416068951497834
0.943274472898947,1.113409917306283,1.3323168217290222,0.5851008464773503,3.286371927695821,8.008477551821311,1.0908231427376225,1.8202360242156228
1.1776707456984807,1.0205931251521636,1.1452980566490756,0.4010680851766753,6.076341699874369,8.362909971632272,6.792439195184567,3.9279327441004677
0.9825933274715866,0.9270417370372098,0.41143487458128475,0.7540859342420927,1.9966663166811125,1.8446371417577296,12.373099623888049,27.947388310531927
0.9419851559357438,0.8527617631921477,0.5301809962311623,0.17707708736745711,3.860081801695785,3.918492135783779,20.80886775597419,24.358618358106938
1.0535528474267093,1.3665234061902731,0.5735061728188812,1.896793076186109,4.9386939627316675,1.9168798742524809,1.2360476257943,30.315538871277795
1.2542014348365684,0.7525202175152306,1.0974503539120606,1.9259196968343455,1.8835434927843246,10.561742683070337,10.441919402521934,29.00395420853919
0.9837263194152325,1.2346357309821836,0.4366598436512924,0.9605796423020488,2.6177463480287186,2.5777410911831753,7.228719154265032,7.839756861794721
1.1182737176227804,0.6678449055113008,1.2053053805037737,0.854749885148726,4.102021830632741,2.2408652914513723,5.757092735626982,28.876026227615395
0.9868838625804286,1.7673769478812458,1.0909534875686777,2.194015503553871,4.307151131108321,8.288426244950584,4.41534233354729,28.877932351006606
0.9496079896826363,1.6478445078018515,0.8882383610991832,1.758181181841367,3.9354522330733737,4.420362969857265,10.827763871356574,28.308739725494743
0.9950323542409989,0.852224018938461,0.6700655305256681,0.13608737528046552,2.251138078474134,7.449066891357792,1.230754443880149,28.93601995700342
0.9481771308724809,0.9594065108577036,1.0210965893735842,1.5082408923788622,3.9988426983755603,6.81984951291384,19.473230202976115,22.925705766570484
0.940624730362407,0.6482062087106487,1.7530752568543135,1.0397706720611,3.5212198529579104,7.911996205495048,18.62161493252392,15.278942784280206
0.9869777792087371,1.1840263537758957,0.4768428413325658,0.07498460575570223,2.3202710907317794,5.632695847562382,2.732385651292137,28.930125828261502
0.942510092575996,0.6476497924398692,1.7244430646966922,0.15530251781017637,6.1156883793643,4.774118594110712,8.887359792910171,9.36969624198255
1.0458918990433685,1.6392032360016313,2.157636207081606,1.0473153678343676,2.229896337740856,10.661023636842215,10.184272024766624,29.097275590446674
1.0351436505430835,1.523539406022407,0.9587776299042492,0.269466368301588,2.7282937926258386,5.7021235818823826,8.695111362580953,5.5015816508404
1.0958799221657323,1.0511209019768086,0.4392211973917902,1.9315732537512018,4.543680975253969,10.071672354381654,5.123484187001458,2.599562847880477
0.9585356262938631,0.6409888672778749,1.3820953090294463,0.28255948875010783,4.456381842264264,4.301060376438485,16.577761771801885,19.411734243538188
1.226508546154901,1.4654804357874034,1.7258669209155106,0.7023069566835682,4.07898238719685,4.077011245660098,19.691759578592155,26.467219548876102
1.0054901490399732,0.733007177992897,0.7369266196005223,1.6103902649313198,3.8979694058274688,6.2315144675814444,9.294816446719398,28.54841232814357
1.1542838097349644,1.0395177931549344,0.9719303542112815,1.6916154670020738,4.744735029199015,7.923793914289937,1.9770004507046472,28.926790872559557
1.0271639160215573,1.4665472209376103,0.6612468186128971,0.18622326824985092,0.9396571198199254,3.6729682323622512,9.743672460159774,28.692525719513423
0.9769932936611118,1.2708177617645482,1.922040850813858,1.5711043796273776,0.49745772503427504,7.946488177878864,6.6152728434319386,28.785603189880902
0.9493933511259124,0.653445435415712,0.46356003043032024,1.6780753109336477,1.405701678260073,7.742397914551125,7.129400004502206,28.75333383771926
0.9429600576117028,1.4983254734904705,0.37313397332970477,0.1554624123764491,3.84137767272934,6.483560533845027,10.41381670475895,10.850778961081495
0.9493537607211954,0.9893990168159457,0.41994630011409273,1.9445361948220385,1.2734418493024524,2.465062960670748,21.133772546340822,24.8605374922537
0.9738985996311071,0.6950508344874079,0.460721632181495,1.112939573753755,3.752035919732146,8.180865759621726,1.3838911331495394,9.77904036993826
0.9994536351543234,1.615731466513088,0.3837742530288025,2.6559531309815654,4.474438780854009,3.6247157397768315,9.137750315231186,15.504824080206975
1.1422070133251974,1.518539205449498,0.6972800377297378,1.478340296402298,3.796059376932876,9.786218839596623,8.410818095949187,29.681709440278816
0.9402862959684873,1.5356875351659214,0.4628494103707828,1.108266753494219,2.877379170955719,1.8791195555700055,13.924803822276974,27.394971880205045
0.9649973515379062,0.6469869453172346,1.890418605604592,1.9004625039793537,6.067138119649889,5.267579733817604,15.141786442474398,26.816777157874537
0.9777179050960367,0.8579638500694227,1.5375603405689657,0.7386837098181714,5.787946980987388,1.0904203035659221,7.205640754362947,14.186864021764547
1.1299165809549918,0.8732004862544112,0.7296943970901892,2.057412779971894,5.161060792487445,6.289161358028205,15.351697751216603,26.56991558693282
0.9652941122232785,0.8012601160307571,1.3320296135885976,0.04434226529729256,2.2897591728705335,7.460147514423826,7.683244944764379,28.712505139103833
0.9664492434001171,1.7906733057701762,1.971175010998275,0.18134618135396438,1.246604206850251,6.912087670614789,15.839120690376266,17.669156586991406
1.0462590250685095,1.0563648778028931,1.4126344946597769,0.9177355322344968,4.003942036360033,5.582334016651793,19.124643225581995,26.77209802352533
1.0129441173934548,1.1839748903148686,1.5909711524118504,0.1374441214107905,3.6832653203471946,0.42912161476912586,7.259842263720327,28.825975205808703
0.9436320697790175,0.6516358969405155,2.1461450331675858,2.365818236072226,3.7876393539333977,4.06184334792077,11.074954150142643,28.2602648376274
0.942902358093633,1.2811941494713952,1.7949992503358538,1.3032885231149343,2.1250185250280587,10.632833930303939,10.264776580494285,29.068372432106248
1.0916138926960888,1.290423043815937,1.1219662224307565,2.3005194107936537,2.1660993068331407,4.8864552092570595,17.00402293303415,22.719459829622156
1.0410939450003243,0.66955138105836,0.9619022384520917,0.8421772737220995,4.659339369423812,6.163276320807494,10.099233394338853,10.538461248140147
1.0825350355569476,1.1086021177243226,1.187003980633401,0.5126586178802836,1.5566245557497476,3.2947107794915347,3.4921497661870826,30.845860982598953
1.2614238657354746,1.7497300312563793,0.5181274922364969,2.5490571423752164,6.127964863773041,8.27042623854443,19.749778742386013,16.911637779841744
0.9420414690440778,0.726886185147297,0.414037506244467,0.20175168240954386,0.3923632169104861,0.45357901434548414,13.199733759780077,27.683642680976295
1.1898364471797342,0.67208812809591,0.8579586300315959,0.057535782963573485,1.6598642224578481,2.010894388140462,6.825021725989064,7.476856323812345
1.045502233801414,0.7118842904544953,1.106057605277108,2.1782856633498584,4.03739803485537,2.676761513496817,14.21706465544451,27.25906657321644
1.2441747376444348,0.7370425094302897,0.7718215182090077,0.994711863361015,3.119600368237727,6.671470790947388,20.95871485090737,20.92177196544598
1.1046420910806642,1.3489833444133543,0.4133198592193771,0.5527847936629506,3.436356077663548,3.450044348170151,11.468184371399266,28.17641395947408
1.2988701881859988,1.00968674686679,1.924181512346622,0.08926843912842355,3.2303347932722652,6.06828320785832,8.454173489835243,5.299487314272448
1.301540893184395,1.0722304291674978,0.4640441272383003,1.9863841552552917,0.26481627296770743,9.303830167143099,16.168170414110886,25.766025572683255
0.9905801116621678,1.0163318006135598,0.6929561197356635,0.4254324573055767,4.098783317025606,2.461215740787545,5.583902521356964,28.880606365827582
0.9965162435921981,1.159967061773451,0.4466229946205785,0.2695571783046837,1.8265275565076833,10.692743248501818,3.776922025063657,1.6150577513278808
0.9442377792015941,1.6611669472020676,1.3392887853454356,2.049671127326838,2.0754710642634753,6.098742585012363,11.299660907648274,28.563348752268414
1.1234239577529652,0.868566463576453,1.1851181402727915,1.5482880461070572,3.6627851919684646,3.8189917222127376,11.234955399335059,28.22717508220826
0.9633252144852492,0.9901257045739201,0.36671663870356236,0.17827431870939411,3.1785530927899828,6.277552986120902,16.98451680644432,23.143364527109124
1.2955884485752647,1.30661440771328,1.1579312605670626,2.205964672240496,3.474921531031963,0.6693667222749986,12.505712821496715,8.82835098508992
1.3120644435135262,0.715871312342565,0.4354793639289098,0.1413295814407768,4.970589636092689,6.461544511070097,19.72599364247598,23.161815400595344
