simulation_id,planet,min_distance_au,hit_distance_au,hit_distance_mkm
15,Venus,0.6578335917165308,1.0026880683402668,150
15,Earth,0.373778053188013,0.5013440341701334,75
15,Earth,0.373778053188013,0.6684587122268446,100
15,Earth,0.373778053188013,0.8355733902835557,125
15,Earth,0.373778053188013,1.0026880683402668,150
15,Mars,0.10131206372752859,0.16711467805671115,25
15,Mars,0.10131206372752859,0.3342293561134223,50
15,Mars,0.10131206372752859,0.5013440341701334,75
15,Mars,0.10131206372752859,0.6684587122268446,100
15,Mars,0.10131206372752859,0.8355733902835557,125
15,Mars,0.10131206372752859,1.0026880683402668,150
15,Jupiter,0.4645019991453437,0.5013440341701334,75
15,Jupiter,0.4645019991453437,0.6684587122268446,100
15,Jupiter,0.4645019991453437,0.8355733902835557,125
15,Jupiter,0.4645019991453437,1.0026880683402668,150
15,Saturn,0.45998611587125393,0.5013440341701334,75
15,Saturn,0.45998611587125393,0.6684587122268446,100
15,Saturn,0.45998611587125393,0.8355733902835557,125
15,Saturn,0.45998611587125393,1.0026880683402668,150
16,Mars,0.1575303567324738,0.16711467805671115,25
16,Mars,0.1575303567324738,0.3342293561134223,50
16,Mars,0.1575303567324738,0.5013440341701334,75
16,Mars,0.1575303567324738,0.6684587122268446,100
16,Mars,0.1575303567324738,0.8355733902835557,125
16,Mars,0.1575303567324738,1.0026880683402668,150
16,Jupiter,0.4724166616808302,0.5013440341701334,75
16,Jupiter,0.4724166616808302,0.6684587122268446,100
16,Jupiter,0.4724166616808302,0.8355733902835557,125
16,Jupiter,0.4724166616808302,1.0026880683402668,150
17,Mercury,0.9429560174204409,1.0026880683402668,150
17,Venus,0.7885203757448384,0.8355733902835557,125
17,Venus,0.7885203757448384,1.0026880683402668,150
17,Mars,0.17917991011731013,0.3342293561134223,50
17,Mars,0.17917991011731013,0.5013440341701334,75
17,Mars,0.17917991011731013,0.6684587122268446,100
17,Mars,0.17917991011731013,0.8355733902835557,125
17,Mars,0.17917991011731013,1.0026880683402668,150
18,Venus,0.9401301834603742,1.0026880683402668,150
18,Earth,0.5380123470939208,0.6684587122268446,100
18,Earth,0.5380123470939208,0.8355733902835557,125
18,Earth,0.5380123470939208,1.0026880683402668,150
18,Mars,0.2338884012793911,0.3342293561134223,50
18,Mars,0.2338884012793911,0.5013440341701334,75
18,Mars,0.2338884012793911,0.6684587122268446,100
18,Mars,0.2338884012793911,0.8355733902835557,125
18,Mars,0.2338884012793911,1.0026880683402668,150
19,Venus,0.8090632779930111,0.8355733902835557,125
19,Venus,0.8090632779930111,1.0026880683402668,150
19,Mars,0.2873693951644821,0.3342293561134223,50
19,Mars,0.2873693951644821,0.5013440341701334,75
19,Mars,0.2873693951644821,0.6684587122268446,100
19,Mars,0.2873693951644821,0.8355733902835557,125
19,Mars,0.2873693951644821,1.0026880683402668,150
20,Venus,0.6356055626403869,0.6684587122268446,100
20,Venus,0.6356055626403869,0.8355733902835557,125
20,Venus,0.6356055626403869,1.0026880683402668,150
20,Earth,0.3652833086240064,0.5013440341701334,75
20,Earth,0.3652833086240064,0.6684587122268446,100
20,Earth,0.3652833086240064,0.8355733902835557,125
20,Earth,0.3652833086240064,1.0026880683402668,150
21,Venus,0.6867408253170592,0.8355733902835557,125
21,Venus,0.6867408253170592,1.0026880683402668,150
21,Earth,0.36751932563511663,0.5013440341701334,75
21,Earth,0.36751932563511663,0.6684587122268446,100
21,Earth,0.36751932563511663,0.8355733902835557,125
21,Earth,0.36751932563511663,1.0026880683402668,150
21,Mars,0.5017275465722756,0.6684587122268446,100
21,Mars,0.5017275465722756,0.8355733902835557,125
21,Mars,0.5017275465722756,1.0026880683402668,150
21,Saturn,0.406147587634111,0.5013440341701334,75
21,Saturn,0.406147587634111,0.6684587122268446,100
21,Saturn,0.406147587634111,0.8355733902835557,125
21,Saturn,0.406147587634111,1.0026880683402668,150
22,Earth,0.4342781727388109,0.5013440341701334,75
22,Earth,0.4342781727388109,0.6684587122268446,100
22,Earth,0.4342781727388109,0.8355733902835557,125
22,Earth,0.4342781727388109,1.0026880683402668,150
23,Venus,0.64332621576131,0.6684587122268446,100
23,Venus,0.64332621576131,0.8355733902835557,125
23,Venus,0.64332621576131,1.0026880683402668,150
23,Earth,0.46607936076353995,0.5013440341701334,75
23,Earth,0.46607936076353995,0.6684587122268446,100
23,Earth,0.46607936076353995,0.8355733902835557,125
23,Earth,0.46607936076353995,1.0026880683402668,150
24,Mercury,0.9848645217934513,1.0026880683402668,150
24,Venus,0.9695219573813935,1.0026880683402668,150
24,Earth,0.5848143630943965,0.6684587122268446,100
24,Earth,0.5848143630943965,0.8355733902835557,125
24,Earth,0.5848143630943965,1.0026880683402668,150
24,Mars,0.16476663957429594,0.16711467805671115,25
24,Mars,0.16476663957429594,0.3342293561134223,50
24,Mars,0.16476663957429594,0.5013440341701334,75
24,Mars,0.16476663957429594,0.6684587122268446,100
24,Mars,0.16476663957429594,0.8355733902835557,125
24,Mars,0.16476663957429594,1.0026880683402668,150
25,Mercury,0.9749496270437399,1.0026880683402668,150
25,Mars,0.6061871071291498,0.6684587122268446,100
25,Mars,0.6061871071291498,0.8355733902835557,125
25,Mars,0.6061871071291498,1.0026880683402668,150
26,Venus,0.6396402846447071,0.6684587122268446,100
26,Venus,0.6396402846447071,0.8355733902835557,125
26,Venus,0.6396402846447071,1.0026880683402668,150
26,Earth,0.6798023657949598,0.8355733902835557,125
26,Earth,0.6798023657949598,1.0026880683402668,150
26,Mars,0.27340192445906375,0.3342293561134223,50
26,Mars,0.27340192445906375,0.5013440341701334,75
26,Mars,0.27340192445906375,0.6684587122268446,100
26,Mars,0.27340192445906375,0.8355733902835557,125
26,Mars,0.27340192445906375,1.0026880683402668,150
27,Mars,0.25176773287277415,0.3342293561134223,50
27,Mars,0.25176773287277415,0.5013440341701334,75
27,Mars,0.25176773287277415,0.6684587122268446,100
27,Mars,0.25176773287277415,0.8355733902835557,125
27,Mars,0.25176773287277415,1.0026880683402668,150
28,Venus,0.6612949086416914,0.6684587122268446,100
28,Venus,0.6612949086416914,0.8355733902835557,125
28,Venus,0.6612949086416914,1.0026880683402668,150
28,Earth,0.513603654697095,0.6684587122268446,100
28,Earth,0.513603654697095,0.8355733902835557,125
28,Earth,0.513603654697095,1.0026880683402668,150
29,Venus,0.8894541520414884,1.0026880683402668,150
29,Saturn,0.6297530569601594,0.6684587122268446,100
29,Saturn,0.6297530569601594,0.8355733902835557,125
29,Saturn,0.6297530569601594,1.0026880683402668,150
30,Venus,0.6941403553477481,0.8355733902835557,125
30,Venus,0.6941403553477481,1.0026880683402668,150
30,Earth,0.5481077017059607,0.6684587122268446,100
30,Earth,0.5481077017059607,0.8355733902835557,125
30,Earth,0.5481077017059607,1.0026880683402668,150
30,Mars,0.4748749085053536,0.5013440341701334,75
30,Mars,0.4748749085053536,0.6684587122268446,100
30,Mars,0.4748749085053536,0.8355733902835557,125
30,Mars,0.4748749085053536,1.0026880683402668,150
31,Earth,0.45934750042531797,0.5013440341701334,75
31,Earth,0.45934750042531797,0.6684587122268446,100
31,Earth,0.45934750042531797,0.8355733902835557,125
31,Earth,0.45934750042531797,1.0026880683402668,150
32,Mercury,0.9495966477151898,1.0026880683402668,150
33,Venus,0.7924047963684631,0.8355733902835557,125
33,Venus,0.7924047963684631,1.0026880683402668,150
33,Mars,0.7006972910358044,0.8355733902835557,125
33,Mars,0.7006972910358044,1.0026880683402668,150
34,Mercury,0.951960952934936,1.0026880683402668,150
34,Mars,0.812009659305291,0.8355733902835557,125
34,Mars,0.812009659305291,1.0026880683402668,150
35,Earth,0.49303133594449156,0.5013440341701334,75
35,Earth,0.49303133594449156,0.6684587122268446,100
35,Earth,0.49303133594449156,0.8355733902835557,125
35,Earth,0.49303133594449156,1.0026880683402668,150
35,Saturn,0.8918740867738761,1.0026880683402668,150
36,Mercury,0.9581512235257832,1.0026880683402668,150
36,Earth,0.6330151722913068,0.6684587122268446,100
36,Earth,0.6330151722913068,0.8355733902835557,125
36,Earth,0.6330151722913068,1.0026880683402668,150
36,Mars,0.278067478308821,0.3342293561134223,50
36,Mars,0.278067478308821,0.5013440341701334,75
36,Mars,0.278067478308821,0.6684587122268446,100
36,Mars,0.278067478308821,0.8355733902835557,125
36,Mars,0.278067478308821,1.0026880683402668,150
37,Mercury,0.943274472898947,1.0026880683402668,150
37,Mars,0.5851008464773503,0.6684587122268446,100
37,Mars,0.5851008464773503,0.8355733902835557,125
37,Mars,0.5851008464773503,1.0026880683402668,150
38,Mars,0.4010680851766753,0.5013440341701334,75
38,Mars,0.4010680851766753,0.6684587122268446,100
38,Mars,0.4010680851766753,0.8355733902835557,125
38,Mars,0.4010680851766753,1.0026880683402668,150
39,Mercury,0.9825933274715866,1.0026880683402668,150
39,Venus,0.9270417370372098,1.0026880683402668,150
39,Earth,0.41143487458128475,0.5013440341701334,75
39,Earth,0.41143487458128475,0.6684587122268446,100
39,Earth,0.41143487458128475,0.8355733902835557,125
39,Earth,0.41143487458128475,1.0026880683402668,150
39,Mars,0.7540859342420927,0.8355733902835557,125
39,Mars,0.7540859342420927,1.0026880683402668,150
40,Mercury,0.9419851559357438,1.0026880683402668,150
40,Venus,0.8527617631921477,1.0026880683402668,150
40,Earth,0.5301809962311623,0.6684587122268446,100
40,Earth,0.5301809962311623,0.8355733902835557,125
40,Earth,0.5301809962311623,1.0026880683402668,150
40,Mars,0.17707708736745711,0.3342293561134223,50
40,Mars,0.17707708736745711,0.5013440341701334,75
40,Mars,0.17707708736745711,0.6684587122268446,100
40,Mars,0.17707708736745711,0.8355733902835557,125
40,Mars,0.17707708736745711,1.0026880683402668,150
41,Earth,0.5735061728188812,0.6684587122268446,100
41,Earth,0.5735061728188812,0.8355733902835557,125
41,Earth,0.5735061728188812,1.0026880683402668,150
42,Venus,0.7525202175152306,0.8355733902835557,125
42,Venus,0.7525202175152306,1.0026880683402668,150
43,Mercury,0.9837263194152325,1.0026880683402668,150
43,Earth,0.4366598436512924,0.5013440341701334,75
43,Earth,0.4366598436512924,0.6684587122268446,100
43,Earth,0.4366598436512924,0.8355733902835557,125
43,Earth,0.4366598436512924,1.0026880683402668,150
43,Mars,0.9605796423020488,1.0026880683402668,150
44,Venus,0.6678449055113008,0.6684587122268446,100
44,Venus,0.6678449055113008,0.8355733902835557,125
44,Venus,0.6678449055113008,1.0026880683402668,150
44,Mars,0.854749885148726,1.0026880683402668,150
45,Mercury,0.9868838625804286,1.0026880683402668,150
46,Mercury,0.9496079896826363,1.0026880683402668,150
46,Earth,0.8882383610991832,1.0026880683402668,150
47,Mercury,0.9950323542409989,1.0026880683402668,150
47,Venus,0.852224018938461,1.0026880683402668,150
47,Earth,0.6700655305256681,0.8355733902835557,125
47,Earth,0.6700655305256681,1.0026880683402668,150
47,Mars,0.13608737528046552,0.16711467805671115,25
47,Mars,0.13608737528046552,0.3342293561134223,50
47,Mars,0.13608737528046552,0.5013440341701334,75
47,Mars,0.13608737528046552,0.6684587122268446,100
47,Mars,0.13608737528046552,0.8355733902835557,125
47,Mars,0.13608737528046552,1.0026880683402668,150
48,Mercury,0.9481771308724809,1.0026880683402668,150
48,Venus,0.9594065108577036,1.0026880683402668,150
49,Mercury,0.940624730362407,1.0026880683402668,150
49,Venus,0.6482062087106487,0.6684587122268446,100
49,Venus,0.6482062087106487,0.8355733902835557,125
49,Venus,0.6482062087106487,1.0026880683402668,150
50,Mercury,0.9869777792087371,1.0026880683402668,150
50,Earth,0.4768428413325658,0.5013440341701334,75
50,Earth,0.4768428413325658,0.6684587122268446,100
50,Earth,0.4768428413325658,0.8355733902835557,125
50,Earth,0.4768428413325658,1.0026880683402668,150
50,Mars,0.07498460575570223,0.16711467805671115,25
50,Mars,0.07498460575570223,0.3342293561134223,50
50,Mars,0.07498460575570223,0.5013440341701334,75
50,Mars,0.07498460575570223,0.6684587122268446,100
50,Mars,0.07498460575570223,0.8355733902835557,125
50,Mars,0.07498460575570223,1.0026880683402668,150
51,Mercury,0.942510092575996,1.0026880683402668,150
51,Venus,0.6476497924398692,0.6684587122268446,100
51,Venus,0.6476497924398692,0.8355733902835557,125
51,Venus,0.6476497924398692,1.0026880683402668,150
51,Mars,0.15530251781017637,0.16711467805671115,25
51,Mars,0.15530251781017637,0.3342293561134223,50
51,Mars,0.15530251781017637,0.5013440341701334,75
51,Mars,0.15530251781017637,0.6684587122268446,100
51,Mars,0.15530251781017637,0.8355733902835557,125
51,Mars,0.15530251781017637,1.0026880683402668,150
53,Earth,0.9587776299042492,1.0026880683402668,150
53,Mars,0.269466368301588,0.3342293561134223,50
53,Mars,0.269466368301588,0.5013440341701334,75
53,Mars,0.269466368301588,0.6684587122268446,100
53,Mars,0.269466368301588,0.8355733902835557,125
53,Mars,0.269466368301588,1.0026880683402668,150
54,Earth,0.4392211973917902,0.5013440341701334,75
54,Earth,0.4392211973917902,0.6684587122268446,100
54,Earth,0.4392211973917902,0.8355733902835557,125
54,Earth,0.4392211973917902,1.0026880683402668,150
55,Mercury,0.9585356262938631,1.0026880683402668,150
55,Venus,0.6409888672778749,0.6684587122268446,100
55,Venus,0.6409888672778749,0.8355733902835557,125
55,Venus,0.6409888672778749,1.0026880683402668,150
55,Mars,0.28255948875010783,0.3342293561134223,50
55,Mars,0.28255948875010783,0.5013440341701334,75
55,Mars,0.28255948875010783,0.6684587122268446,100
55,Mars,0.28255948875010783,0.8355733902835557,125
55,Mars,0.28255948875010783,1.0026880683402668,150
56,Mars,0.7023069566835682,0.8355733902835557,125
56,Mars,0.7023069566835682,1.0026880683402668,150
57,Venus,0.733007177992897,0.8355733902835557,125
57,Venus,0.733007177992897,1.0026880683402668,150
57,Earth,0.7369266196005223,0.8355733902835557,125
57,Earth,0.7369266196005223,1.0026880683402668,150
58,Earth,0.9719303542112815,1.0026880683402668,150
59,Earth,0.6612468186128971,0.6684587122268446,100
59,Earth,0.6612468186128971,0.8355733902835557,125
59,Earth,0.6612468186128971,1.0026880683402668,150
59,Mars,0.18622326824985092,0.3342293561134223,50
59,Mars,0.18622326824985092,0.5013440341701334,75
59,Mars,0.18622326824985092,0.6684587122268446,100
59,Mars,0.18622326824985092,0.8355733902835557,125
59,Mars,0.18622326824985092,1.0026880683402668,150
59,Jupiter,0.9396571198199254,1.0026880683402668,150
60,Mercury,0.9769932936611118,1.0026880683402668,150
60,Jupiter,0.49745772503427504,0.5013440341701334,75
60,Jupiter,0.49745772503427504,0.6684587122268446,100
60,Jupiter,0.49745772503427504,0.8355733902835557,125
60,Jupiter,0.49745772503427504,1.0026880683402668,150
61,Mercury,0.9493933511259124,1.0026880683402668,150
61,Venus,0.653445435415712,0.6684587122268446,100
61,Venus,0.653445435415712,0.8355733902835557,125
61,Venus,0.653445435415712,1.0026880683402668,150
61,Earth,0.46356003043032024,0.5013440341701334,75
61,Earth,0.46356003043032024,0.6684587122268446,100
61,Earth,0.46356003043032024,0.8355733902835557,125
61,Earth,0.46356003043032024,1.0026880683402668,150
62,Mercury,0.9429600576117028,1.0026880683402668,150
62,Earth,0.37313397332970477,0.5013440341701334,75
62,Earth,0.37313397332970477,0.6684587122268446,100
62,Earth,0.37313397332970477,0.8355733902835557,125
62,Earth,0.37313397332970477,1.0026880683402668,150
62,Mars,0.1554624123764491,0.16711467805671115,25
62,Mars,0.1554624123764491,0.3342293561134223,50
62,Mars,0.1554624123764491,0.5013440341701334,75
62,Mars,0.1554624123764491,0.6684587122268446,100
62,Mars,0.1554624123764491,0.8355733902835557,125
62,Mars,0.1554624123764491,1.0026880683402668,150
63,Mercury,0.9493537607211954,1.0026880683402668,150
63,Venus,0.9893990168159457,1.0026880683402668,150
63,Earth,0.41994630011409273,0.5013440341701334,75
63,Earth,0.41994630011409273,0.6684587122268446,100
63,Earth,0.41994630011409273,0.8355733902835557,125
63,Earth,0.41994630011409273,1.0026880683402668,150
64,Mercury,0.9738985996311071,1.0026880683402668,150
64,Venus,0.6950508344874079,0.8355733902835557,125
64,Venus,0.6950508344874079,1.0026880683402668,150
64,Earth,0.460721632181495,0.5013440341701334,75
64,Earth,0.460721632181495,0.6684587122268446,100
64,Earth,0.460721632181495,0.8355733902835557,125
64,Earth,0.460721632181495,1.0026880683402668,150
65,Mercury,0.9994536351543234,1.0026880683402668,150
65,Earth,0.3837742530288025,0.5013440341701334,75
65,Earth,0.3837742530288025,0.6684587122268446,100
65,Earth,0.3837742530288025,0.8355733902835557,125
65,Earth,0.3837742530288025,1.0026880683402668,150
66,Earth,0.6972800377297378,0.8355733902835557,125
66,Earth,0.6972800377297378,1.0026880683402668,150
67,Mercury,0.9402862959684873,1.0026880683402668,150
67,Earth,0.4628494103707828,0.5013440341701334,75
67,Earth,0.4628494103707828,0.6684587122268446,100
67,Earth,0.4628494103707828,0.8355733902835557,125
67,Earth,0.4628494103707828,1.0026880683402668,150
68,Mercury,0.9649973515379062,1.0026880683402668,150
68,Venus,0.6469869453172346,0.6684587122268446,100
68,Venus,0.6469869453172346,0.8355733902835557,125
68,Venus,0.6469869453172346,1.0026880683402668,150
69,Mercury,0.9777179050960367,1.0026880683402668,150
69,Venus,0.8579638500694227,1.0026880683402668,150
69,Mars,0.7386837098181714,0.8355733902835557,125
69,Mars,0.7386837098181714,1.0026880683402668,150
70,Venus,0.8732004862544112,1.0026880683402668,150
70,Earth,0.7296943970901892,0.8355733902835557,125
70,Earth,0.7296943970901892,1.0026880683402668,150
71,Mercury,0.9652941122232785,1.0026880683402668,150
71,Venus,0.8012601160307571,0.8355733902835557,125
71,Venus,0.8012601160307571,1.0026880683402668,150
71,Mars,0.04434226529729256,0.16711467805671115,25
71,Mars,0.04434226529729256,0.3342293561134223,50
71,Mars,0.04434226529729256,0.5013440341701334,75
71,Mars,0.04434226529729256,0.6684587122268446,100
71,Mars,0.04434226529729256,0.8355733902835557,125
71,Mars,0.04434226529729256,1.0026880683402668,150
72,Mercury,0.9664492434001171,1.0026880683402668,150
72,Mars,0.18134618135396438,0.3342293561134223,50
72,Mars,0.18134618135396438,0.5013440341701334,75
72,Mars,0.18134618135396438,0.6684587122268446,100
72,Mars,0.18134618135396438,0.8355733902835557,125
72,Mars,0.18134618135396438,1.0026880683402668,150
73,Mars,0.9177355322344968,1.0026880683402668,150
74,Mars,0.1374441214107905,0.16711467805671115,25
74,Mars,0.1374441214107905,0.3342293561134223,50
74,Mars,0.1374441214107905,0.5013440341701334,75
74,Mars,0.1374441214107905,0.6684587122268446,100
74,Mars,0.1374441214107905,0.8355733902835557,125
74,Mars,0.1374441214107905,1.0026880683402668,150
74,Saturn,0.42912161476912586,0.5013440341701334,75
74,Saturn,0.42912161476912586,0.6684587122268446,100
74,Saturn,0.42912161476912586,0.8355733902835557,125
74,Saturn,0.42912161476912586,1.0026880683402668,150
75,Mercury,0.9436320697790175,1.0026880683402668,150
75,Venus,0.6516358969405155,0.6684587122268446,100
75,Venus,0.6516358969405155,0.8355733902835557,125
75,Venus,0.6516358969405155,1.0026880683402668,150
76,Mercury,0.942902358093633,1.0026880683402668,150
78,Venus,0.66955138105836,0.8355733902835557,125
78,Venus,0.66955138105836,1.0026880683402668,150
78,Earth,0.9619022384520917,1.0026880683402668,150
78,Mars,0.8421772737220995,1.0026880683402668,150
79,Mars,0.5126586178802836,0.6684587122268446,100
79,Mars,0.5126586178802836,0.8355733902835557,125
79,Mars,0.5126586178802836,1.0026880683402668,150
80,Earth,0.5181274922364969,0.6684587122268446,100
80,Earth,0.5181274922364969,0.8355733902835557,125
80,Earth,0.5181274922364969,1.0026880683402668,150
81,Mercury,0.9420414690440778,1.0026880683402668,150
81,Venus,0.726886185147297,0.8355733902835557,125
81,Venus,0.726886185147297,1.0026880683402668,150
81,Earth,0.414037506244467,0.5013440341701334,75
81,Earth,0.414037506244467,0.6684587122268446,100
81,Earth,0.414037506244467,0.8355733902835557,125
81,Earth,0.414037506244467,1.0026880683402668,150
81,Mars,0.20175168240954386,0.3342293561134223,50
81,Mars,0.20175168240954386,0.5013440341701334,75
81,Mars,0.20175168240954386,0.6684587122268446,100
81,Mars,0.20175168240954386,0.8355733902835557,125
81,Mars,0.20175168240954386,1.0026880683402668,150
81,Jupiter,0.3923632169104861,0.5013440341701334,75
81,Jupiter,0.3923632169104861,0.6684587122268446,100
81,Jupiter,0.3923632169104861,0.8355733902835557,125
81,Jupiter,0.3923632169104861,1.0026880683402668,150
81,Saturn,0.45357901434548414,0.5013440341701334,75
81,Saturn,0.45357901434548414,0.6684587122268446,100
81,Saturn,0.45357901434548414,0.8355733902835557,125
81,Saturn,0.45357901434548414,1.0026880683402668,150
82,Venus,0.67208812809591,0.8355733902835557,125
82,Venus,0.67208812809591,1.0026880683402668,150
82,Earth,0.8579586300315959,1.0026880683402668,150
82,Mars,0.057535782963573485,0.16711467805671115,25
82,Mars,0.057535782963573485,0.3342293561134223,50
82,Mars,0.057535782963573485,0.5013440341701334,75
82,Mars,0.057535782963573485,0.6684587122268446,100
82,Mars,0.057535782963573485,0.8355733902835557,125
82,Mars,0.057535782963573485,1.0026880683402668,150
83,Venus,0.7118842904544953,0.8355733902835557,125
83,Venus,0.7118842904544953,1.0026880683402668,150
84,Venus,0.7370425094302897,0.8355733902835557,125
84,Venus,0.7370425094302897,1.0026880683402668,150
84,Earth,0.7718215182090077,0.8355733902835557,125
84,Earth,0.7718215182090077,1.0026880683402668,150
84,Mars,0.994711863361015,1.0026880683402668,150
85,Earth,0.4133198592193771,0.5013440341701334,75
85,Earth,0.4133198592193771,0.6684587122268446,100
85,Earth,0.4133198592193771,0.8355733902835557,125
85,Earth,0.4133198592193771,1.0026880683402668,150
85,Mars,0.5527847936629506,0.6684587122268446,100
85,Mars,0.5527847936629506,0.8355733902835557,125
85,Mars,0.5527847936629506,1.0026880683402668,150
86,Mars,0.08926843912842355,0.16711467805671115,25
86,Mars,0.08926843912842355,0.3342293561134223,50
86,Mars,0.08926843912842355,0.5013440341701334,75
86,Mars,0.08926843912842355,0.6684587122268446,100
86,Mars,0.08926843912842355,0.8355733902835557,125
86,Mars,0.08926843912842355,1.0026880683402668,150
87,Earth,0.4640441272383003,0.5013440341701334,75
87,Earth,0.4640441272383003,0.6684587122268446,100
87,Earth,0.4640441272383003,0.8355733902835557,125
